tract_fips,county_name,diabetes_crude_prev,obesity_crude_prev,bphigh_crude_prev,csmoking_crude_prev,lpa_crude_prev,checkup_crude_prev,access2_crude_prev,geolocation
53033039600,King,9.4,32.5,32.3,11.7,15.8,70.1,8.3,POINT (-121.9097 47.5736)
53033039700,King,8.3,34.6,26.4,12.2,17.7,70.6,7.6,POINT (-121.8846 47.4825)
53033039800,King,10.1,39.4,34.6,15.2,21.2,70.2,8.3,POINT (-122.0313 47.4428)
53035000100,Kitsap,8.9,28.5,25.1,6.1,11.1,69.2,2.8,POINT (-122.4742 47.5980)
53035000200,Kitsap,9.8,40.3,33.5,18.0,26.2,72.8,10.9,POINT (-122.7718 47.6971)
53035000300,Kitsap,8.1,16.3,27.8,8.3,11.5,67.6,2.8,POINT (-122.4731 47.6673)
53035000400,Kitsap,10.7,38.6,27.7,15.0,21.9,68.5,12.2,POINT (-122.7705 47.7000)
53035000500,Kitsap,9.3,30.4,28.1,12.7,19.9,68.9,6.7,POINT (-122.7094 47.7503)
53035000600,Kitsap,8.8,34.0,28.4,13.3,24.0,71.5,11.8,POINT (-122.6195 47.6262)
53035000700,Kitsap,8.5,18.0,25.0,5.3,11.3,67.8,3.0,POINT (-122.4574 47.7452)
53035000800,Kitsap,5.3,19.2,21.5,8.8,11.9,67.7,6.9,POINT (-122.8268 47.7689)
53035000900,Kitsap,7.7,29.6,23.9,11.7,17.4,68.2,6.4,POINT (-122.8082 47.7666)
53035001000,Kitsap,11.5,44.4,31.8,16.0,25.3,71.7,10.7,POINT (-122.6240 47.5697)
53035001100,Kitsap,1.9,24.4,18.5,3.5,6.9,72.0,2.8,POINT (-122.5881 47.6340)
53035001200,Kitsap,12.1,35.5,34.3,13.3,24.3,67.4,10.7,POINT (-122.4562 47.6338)
53035001300,Kitsap,12.3,36.4,38.1,12.8,21.3,68.4,9.5,POINT (-122.7204 47.5622)
53035001400,Kitsap,6.0,22.6,18.3,8.2,13.9,60.9,11.3,POINT (-122.7993 47.7662)
53035001500,Kitsap,16.0,43.8,40.3,23.3,29.9,70.2,17.3,POINT (-122.5573 47.6729)
53035001600,Kitsap,13.1,39.8,35.2,13.6,22.0,67.4,10.8,POINT (-122.5523 47.6417)
53035001700,Kitsap,8.3,22.5,29.1,6.7,9.3,68.8,2.8,POINT (-122.4889 47.5418)
53035001800,Kitsap,5.4,25.0,18.5,10.9,15.8,64.6,6.9,POINT (-122.6697 47.5320)
53035001900,Kitsap,9.5,34.0,29.4,11.8,18.9,67.2,8.0,POINT (-122.6119 47.5126)
53035002000,Kitsap,4.5,26.2,20.7,6.4,15.2,67.6,3.6,POINT (-122.4535 47.6909)
53035002100,Kitsap,11.9,37.6,35.1,13.5,23.1,69.5,12.1,POINT (-122.6136 47.7118)
53035002200,Kitsap,5.0,20.8,24.4,4.6,7.1,67.1,2.8,POINT (-122.6386 47.7698)
53035002300,Kitsap,4.2,20.3,18.9,5.4,8.5,66.9,4.2,POINT (-122.5916 47.6584)
53035002400,Kitsap,9.3,28.3,27.6,11.1,20.6,66.4,11.1,POINT (-122.4946 47.6130)
53035002500,Kitsap,10.6,29.0,30.7,7.8,11.0,71.0,2.8,POINT (-122.6081 47.5456)
53035002600,Kitsap,10.2,32.7,28.1,11.8,15.9,72.8,2.8,POINT (-122.4684 47.7067)
53035002700,Kitsap,9.3,26.2,29.5,8.6,13.7,71.8,3.8,POINT (-122.6265 47.7552)
53035002800,Kitsap,11.0,29.9,27.9,11.2,17.5,70.4,7.4,POINT (-122.6723 47.6829)
53035002900,Kitsap,10.3,25.6,34.5,9.1,17.5,67.9,8.1,POINT (-122.4675 47.6305)
53035003000,Kitsap,6.5,27.6,22.6,9.0,15.6,63.6,6.2,POINT (-122.4718 47.7692)
53035003100,Kitsap,10.9,43.3,32.8,17.3,25.2,75.2,7.0,POINT (-122.4900 47.5315)
53035003200,Kitsap,10.0,25.0,22.6,9.3,15.7,66.3,7.8,POINT (-122.6855 47.7745)
53035003300,Kitsap,17.0,45.3,47.4,17.6,30.1,72.1,13.8,POINT (-122.5184 47.6456)
53035003400,Kitsap,14.3,45.7,39.7,13.6,23.5,81.5,6.7,POINT (-122.4326 47.6586)
53035003500,Kitsap,12.5,43.4,36.5,15.1,18.6,72.8,4.3,POINT (-122.5444 47.6267)
53035003600,Kitsap,10.2,27.1,29.0,9.9,17.1,65.5,11.2,POINT (-122.6324 47.7278)
53035003700,Kitsap,8.2,21.5,25.3,7.2,12.9,72.3,3.0,POINT (-122.6115 47.7471)
53035003800,Kitsap,9.4,26.3,30.4,9.8,15.0,63.5,10.6,POINT (-122.7869 47.6135)
53035003900,Kitsap,6.7,23.3,24.1,5.1,6.9,61.9,2.9,POINT (-122.5364 47.6080)
53035004000,Kitsap,8.4,42.2,26.2,13.1,19.1,69.0,7.0,POINT (-122.7293 47.7664)
53035004100,Kitsap,11.3,30.3,28.4,7.8,10.2,67.7,2.8,POINT (-122.7684 47.5966)
53035004200,Kitsap,8.2,34.3,30.5,11.4,13.7,67.7,2.9,POINT (-122.4459 47.6972)
53035004300,Kitsap,8.1,25.6,24.2,7.8,11.9,68.6,4.6,POINT (-122.5832 47.6823)
53035004400,Kitsap,7.5,33.1,23.4,8.1,15.3,65.6,7.2,POINT (-122.7946 47.6560)
53035004500,Kitsap,3.7,26.6,20.4,4.9,6.9,72.7,2.8,POINT (-122.5892 47.7089)
53035004600,Kitsap,7.7,17.8,23.2,5.1,11.5,63.5,2.8,POINT (-122.4705 47.6884)
53035004700,Kitsap,10.9,38.4,28.4,16.3,23.8,71.4,11.8,POINT (-122.5176 47.7252)
53035004800,Kitsap,3.4,19.1,19.8,3.5,6.9,66.8,2.8,POINT (-122.4340 47.7682)
53035004900,Kitsap,13.9,35.7,38.6,14.1,26.2,72.3,12.0,POINT (-122.7864 47.6644)
53035005000,Kitsap,7.5,31.1,20.9,11.7,14.4,70.4,6.0,POINT (-122.5150 47.6277)
53035005100,Kitsap,11.4,35.2,28.3,11.4,21.0,69.3,12.8,POINT (-122.8072 47.4983)
53035005200,Kitsap,10.7,29.4,28.9,11.0,12.4,73.9,3.7,POINT (-122.5376 47.5101)
53035005300,Kitsap,12.8,30.6,37.9,16.4,20.8,72.5,9.3,POINT (-122.6824 47.6403)
53035005400,Kitsap,5.9,26.7,24.5,7.3,15.0,63.1,3.5,POINT (-122.5371 47.5217)
53035005500,Kitsap,10.1,32.6,28.5,13.4,21.4,70.9,9.9,POINT (-122.7239 47.5863)
53035005600,Kitsap,11.2,32.7,37.6,10.8,23.9,71.4,7.3,POINT (-122.6064 47.6857)
53035005700,Kitsap,13.2,38.8,38.6,17.6,27.1,68.8,16.7,POINT (-122.5734 47.5987)
53035005800,Kitsap,9.7,34.8,24.5,13.3,18.5,72.4,9.4,POINT (-122.5121 47.5714)
53035005900,Kitsap,10.3,35.1,28.5,16.0,27.5,69.1,19.3,POINT (-122.7665 47.5588)
53035006000,Kitsap,8.3,25.6,26.4,9.6,14.1,69.8,5.9,POINT (-122.5468 47.7247)
53035006100,Kitsap,7.2,29.4,27.3,10.2,18.6,64.8,10.4,POINT (-122.7835 47.5448)
53035006200,Kitsap,6.8,21.3,21.5,4.8,8.3,66.9,3.5,POINT (-122.5194 47.7415)
53035006300,Kitsap,8.9,23.2,30.0,6.5,12.4,71.0,3.3,POINT (-122.5667 47.5882)
53035006400,Kitsap,12.5,39.1,33.1,19.2,27.6,68.3,18.1,POINT (-122.6272 47.5272)
53035006500,Kitsap,10.4,34.7,37.5,12.5,19.4,71.4,9.7,POINT (-122.6734 47.4956)
53035006600,Kitsap,6.0,15.8,19.4,3.5,6.9,69.0,2.8,POINT (-122.6399 47.5125)
53035006700,Kitsap,6.2,25.3,24.9,4.8,12.0,71.2,4.4,POINT (-122.6522 47.6165)
53035006800,Kitsap,12.8,47.4,36.1,18.4,26.9,70.2,17.1,POINT (-122.6854 47.5036)
53035006900,Kitsap,6.4,21.6,26.0,8.7,12.2,70.7,4.2,POINT (-122.6824 47.7169)
53035007000,Kitsap,13.5,39.2,39.7,20.6,30.5,70.4,18.6,POINT (-122.6822 47.7046)
53035007100,Kitsap,8.8,40.7,29.8,14.1,19.4,72.3,9.3,POINT (-122.6044 47.6170)
53035007200,Kitsap,8.5,32.0,23.6,11.4,18.6,72.6,5.9,POINT (-122.7865 47.7752)
53037000100,Kittitas,7.2,22.0,19.7,9.3,17.1,67.1,11.8,POINT (-120.6368 46.9799)
53037000200,Kittitas,10.8,32.3,29.8,11.2,14.6,69.8,4.7,POINT (-120.4841 47.2547)
53037000300,Kittitas,12.3,36.0,33.3,12.0,20.4,72.2,5.4,POINT (-120.6928 47.1152)
53037000400,Kittitas,10.7,33.5,28.7,11.0,18.8,65.4,10.0,POINT (-120.6577 47.1635)
53037000500,Kittitas,8.2,32.6,32.3,9.6,17.4,67.8,8.9,POINT (-120.5304 47.1602)
53037000600,Kittitas,7.3,28.2,21.8,8.7,11.4,69.7,2.8,POINT (-120.6812 47.1939)
53037000700,Kittitas,11.8,33.2,32.2,12.7,18.4,70.1,11.3,POINT (-120.6242 47.1086)
53037000800,Kittitas,8.5,33.6,30.8,10.2,13.3,70.5,2.8,POINT (-120.6969 47.1067)
53037000900,Kittitas,15.1,41.1,37.2,14.0,26.7,69.1,13.6,POINT (-120.8104 46.9749)
53037001000,Kittitas,12.8,34.5,34.3,13.2,23.0,71.7,9.9,POINT (-120.5509 47.1166)
53037001100,Kittitas,10.6,30.7,26.3,11.6,22.7,65.2,10.9,POINT (-120.6709 47.0536)
53037001200,Kittitas,8.3,31.2,27.3,10.3,14.1,68.8,2.8,POINT (-120.8381 47.0735)
53039000100,Klickitat,12.2,37.2,28.8,10.7,22.4,67.0,13.4,POINT (-121.0381 46.0075)
53039000200,Klickitat,11.5,31.2,31.1,9.6,17.0,68.3,3.2,POINT (-121.0921 45.7435)
53039000300,Klickitat,12.7,33.1,31.9,10.0,21.6,72.3,10.9,POINT (-120.9821 45.8243)
53039000400,Klickitat,11.1,23.6,33.3,8.4,12.7,71.2,5.3,POINT (-121.2845 45.8107)
53039000500,Klickitat,11.8,38.3,34.3,12.1,18.4,73.1,2.8,POINT (-121.0459 45.8904)
53039000600,Klickitat,11.5,25.6,27.9,8.6,14.0,66.8,2.8,POINT (-121.0962 45.7778)
53039000700,Klickitat,16.8,48.9,40.3,25.6,33.6,70.6,18.2,POINT (-121.0124 45.7384)
53039000800,Klickitat,10.2,33.9,28.5,11.1,14.5,65.9,2.8,POINT (-121.0143 45.7443)
53041000100,Lewis,11.4,27.2,29.1,12.5,21.5,68.1,10.8,POINT (-122.4008 46.5772)
53041000200,Lewis,16.0,43.7,39.3,14.7,26.0,73.8,9.6,POINT (-122.1838 46.7220)
53041000300,Lewis,12.1,32.3,31.2,7.2,14.6,73.0,2.8,POINT (-122.5292 46.6251)
53041000400,Lewis,11.5,29.4,31.2,10.4,14.9,73.4,6.1,POINT (-122.3683 46.5819)
53041000500,Lewis,9.8,31.8,29.2,12.5,14.5,71.6,2.8,POINT (-122.3522 46.5843)
53041000600,Lewis,10.4,42.5,31.2,14.7,17.0,73.4,2.8,POINT (-122.2955 46.4356)
53041000700,Lewis,8.8,26.3,29.0,10.4,15.2,69.5,3.9,POINT (-122.5338 46.6437)
53041000800,Lewis,11.7,33.5,33.7,14.3,22.5,68.3,12.7,POINT (-122.3527 46.6011)
53041000900,Lewis,11.1,27.2,28.3,10.0,18.4,67.9,5.6,POINT (-122.5458 46.6347)
53041001000,Lewis,11.5,33.3,31.3,14.0,23.3,67.0,10.6,POINT (-122.4677 46.6180)
53041001100,Lewis,8.7,30.7,29.6,9.9,15.2,73.5,4.8,POINT (-122.2707 46.5821)
53041001200,Lewis,12.4,29.3,33.7,9.2,14.0,69.1,2.8,POINT (-122.5324 46.6417)
53041001300,Lewis,10.8,25.0,31.0,11.2,12.3,71.9,2.8,POINT (-122.1924 46.6074)
53041001400,Lewis,13.5,36.3,34.8,13.6,24.7,66.2,14.4,POINT (-122.2388 46.4770)
53041001500,Lewis,14.1,40.9,42.4,15.0,26.6,71.6,14.7,POINT (-122.2704 46.6408)
53041001600,Lewis,11.3,30.7,33.6,10.4,14.1,68.5,5.6,POINT (-122.4648 46.5146)
53041001700,Lewis,14.8,39.6,40.8,13.0,21.6,71.0,8.0,POINT (-122.4361 46.7018)
53041001800,Lewis,11.6,36.0,30.2,13.5,20.6,66.0,10.0,POINT (-122.3398 46.4489)
53041001900,Lewis,11.0,31.1,29.8,11.4,17.0,72.7,3.0,POINT (-122.2614 46.4674)
53041002000,Lewis,9.5,41.4,26.0,12.0,21.0,61.9,10.5,POINT (-122.2301 46.6225)
53041002100,Lewis,16.7,35.8,35.0,11.6,23.6,73.7,8.9,POINT (-122.5352 46.6655)
53041002200,Lewis,13.0,41.9,39.4,15.6,18.9,68.7,6.1,POINT (-122.2702 46.5443)
53041002300,Lewis,10.7,30.4,32.0,13.5,19.3,72.3,8.5,POINT (-122.1911 46.5552)
53041002400,Lewis,11.5,36.8,31.6,17.6,20.9,66.9,10.4,POINT (-122.5738 46.6507)
53043000100,Lincoln,12.8,40.3,33.6,12.5,23.0,72.3,4.7,POINT (-118.5697 47.6940)
53043000200,Lincoln,11.7,25.5,28.0,7.5,15.9,69.1,3.0,POINT (-118.3162 47.4722)
53043000300,Lincoln,13.9,30.4,35.0,10.2,17.4,71.9,7.0,POINT (-118.3955 47.6895)
53043000400,Lincoln,15.1,38.6,38.0,14.4,23.9,72.1,10.1,POINT (-118.4695 47.5167)
53043000500,Lincoln,7.2,25.5,23.0,6.7,8.2,72.1,2.8,POINT (-118.4793 47.5329)
53045000100,Mason,11.3,26.6,26.8,12.0,18.0,65.9,10.4,POINT (-123.1365 47.2729)
53045000200,Mason,9.8,35.5,31.2,11.7,16.7,61.4,4.3,POINT (-123.2572 47.4701)
53045000300,Mason,8.4,26.9,23.5,6.2,10.8,69.4,3.1,POINT (-123.0446 47.2560)
53045000400,Mason,7.0,23.1,17.8,8.6,14.1,63.0,5.5,POINT (-123.0077 47.4225)
53045000500,Mason,10.6,20.5,28.0,6.5,14.3,65.3,4.5,POINT (-123.3223 47.2497)
53045000600,Mason,8.0,21.1,19.7,8.3,10.5,66.5,2.8,POINT (-123.1342 47.3624)
53045000700,Mason,8.6,25.9,26.0,6.2,13.5,65.9,3.4,POINT (-123.1404 47.3441)
53045000800,Mason,13.2,32.3,33.1,11.6,19.5,62.4,5.8,POINT (-123.1882 47.2541)
53045000900,Mason,13.4,40.2,32.2,14.7,23.7,71.3,6.0,POINT (-123.2069 47.3974)
53045001000,Mason,9.6,27.0,28.1,14.1,18.4,63.3,11.1,POINT (-123.1995 47.4038)
53045001100,Mason,15.0,39.4,35.0,17.3,27.5,66.3,16.3,POINT (-123.2586 47.3001)
53045001200,Mason,14.2,42.7,36.3,15.8,27.7,66.5,15.7,POINT (-123.3708 47.3233)
53045001300,Mason,8.4,30.9,24.1,12.8,18.8,63.3,13.5,POINT (-123.0420 47.4006)
53045001400,Mason,15.6,44.0,37.1,16.7,26.7,68.1,17.6,POINT (-123.3616 47.3064)
53045001500,Mason,12.2,21.4,30.7,7.2,13.2,68.2,6.2,POINT (-123.2745 47.4960)
53045001600,Mason,14.6,39.3,35.6,15.2,24.0,67.5,13.3,POINT (-123.2321 47.2380)
53045001700,Mason,13.0,41.7,37.3,14.5,25.1,67.8,13.5,POINT (-123.2624 47.4216)
53045001800,Mason,10.6,25.7,28.3,3.9,7.4,69.0,2.8,POINT (-123.2138 47.3724)
53047000100,Okanogan,14.3,25.3,28.0,10.0,17.1,67.7,9.8,POINT (-119.8079 48.4353)
53047000200,Okanogan,16.2,32.7,33.7,9.9,17.5,73.0,6.3,POINT (-119.6952 48.6175)
53047000300,Okanogan,17.1,39.4,43.1,15.6,28.5,71.3,14.6,POINT (-119.8747 48.4359)
53047000400,Okanogan,17.1,40.2,40.6,18.8,27.4,66.2,19.4,POINT (-119.6146 48.5922)
53047000500,Okanogan,14.1,32.6,33.7,10.9,15.3,70.3,2.8,POINT (-119.7019 48.5048)
53047000600,Okanogan,14.5,33.8,31.0,9.5,20.6,69.4,11.3,POINT (-119.8154 48.4512)
53047000700,Okanogan,14.6,28.9,31.8,10.3,14.0,73.4,2.8,POINT (-119.6327 48.4061)
53047000800,Okanogan,10.6,31.3,23.4,9.2,10.0,72.3,2.8,POINT (-119.6135 48.5203)
53047000900,Okanogan,15.4,38.4,34.9,14.5,18.1,67.0,7.2,POINT (-119.6085 48.6125)
53047001000,Okanogan,13.3,31.3,30.9,13.2,16.0,75.0,5.5,POINT (-119.8660 48.4857)
53047001100,Okanogan,15.2,38.9,39.7,12.1,19.8,64.0,8.2,POINT (-119.6531 48.6916)
53047001200,Okanogan,16.2,35.7,33.0,9.7,18.8,74.1,3.7,POINT (-119.9347 48.6502)
53049000100,Pacific,16.9,29.4,35.6,10.7,16.4,67.5,4.6,POINT (-123.6829 46.5163)
53049000200,Pacific,16.8,30.3,33.2,11.6,16.3,74.5,2.8,POINT (-123.7531 46.4334)
53049000300,Pacific,14.2,26.8,33.9,10.9,14.5,72.6,3.2,POINT (-123.9730 46.5387)
53049000400,Pacific,16.5,34.0,32.3,13.6,19.7,74.1,3.5,POINT (-123.8661 46.4808)
53049000500,Pacific,17.1,41.1,41.5,18.3,26.1,73.1,4.7,POINT (-123.7274 46.4436)
53049000600,Pacific,14.0,26.8,25.8,9.1,15.7,69.5,5.8,POINT (-123.8690 46.4827)
53049000700,Pacific,14.2,32.8,30.5,13.8,21.7,68.1,7.6,POINT (-123.7932 46.6795)
53049000800,Pacific,14.2,28.8,28.8,10.9,18.5,67.8,7.6,POINT (-123.6905 46.5276)
53051000100,Pend Oreille,13.2,31.5,29.4,8.2,14.1,70.5,2.8,POINT (-117.4600 48.8929)
53051000200,Pend Oreille,12.2,34.0,31.9,10.3,20.0,72.9,4.2,POINT (-117.2257 48.7545)
53051000300,Pend Oreille,10.8,34.5,27.7,7.8,11.4,68.2,2.8,POINT (-117.1610 48.7156)
53051000400,Pend Oreille,11.8,31.3,33.2,10.8,20.1,74.0,10.1,POINT (-117.0926 48.9114)
53051000500,Pend Oreille,13.6,25.7,32.8,11.7,18.0,74.3,8.2,POINT (-117.3795 48.6998)
53053000100,Pierce,11.9,39.6,34.4,10.1,17.9,74.4,2.8,POINT (-122.1465 47.1772)
53053000200,Pierce,9.9,26.4,32.9,12.8,16.6,69.7,5.0,POINT (-122.0472 46.9525)
53053000300,Pierce,12.0,37.3,35.5,14.8,29.9,66.9,12.5,POINT (-122.2231 46.9753)
53053000400,Pierce,9.5,23.3,23.2,6.0,9.6,64.9,4.2,POINT (-122.2650 47.1538)
53053000500,Pierce,9.2,28.9,29.7,8.7,14.5,70.4,2.8,POINT (-122.2223 46.9093)
53053000600,Pierce,4.5,22.3,19.8,10.3,13.6,68.5,5.0,POINT (-122.2808 47.0721)
53053000700,Pierce,11.2,40.9,27.1,15.9,28.7,68.6,19.9,POINT (-122.0791 47.0315)
53053000800,Pierce,8.9,29.0,27.0,5.7,9.6,65.9,3.5,POINT (-122.2381 47.1446)
53053000900,Pierce,12.6,37.7,36.6,14.2,25.6,70.6,12.3,POINT (-122.2360 47.1352)
53053001000,Pierce,9.8,33.9,28.1,14.0,17.8,64.8,10.6,POINT (-122.1577 47.0930)
53053001100,Pierce,10.2,29.7,31.6,9.6,16.0,73.9,8.0,POINT (-122.0443 46.9244)
53053001200,Pierce,14.4,38.3,40.8,13.4,20.9,64.7,13.8,POINT (-122.2594 46.9553)
53053001300,Pierce,8.3,27.4,23.3,10.6,14.9,63.2,8.7,POINT (-122.0687 46.9975)
53053001400,Pierce,6.9,21.6,17.0,3.6,8.8,60.5,2.8,POINT (-122.2565 46.9602)
53053001500,Pierce,10.4,29.7,34.8,14.5,18.8,71.3,9.4,POINT (-122.1413 46.8930)
53053001600,Pierce,8.9,22.6,26.1,7.3,11.8,69.6,2.8,POINT (-122.2365 47.0186)
53053001700,Pierce,7.6,27.1,25.4,6.7,14.5,63.1,5.0,POINT (-122.1583 46.9061)
53053001800,Pierce,9.8,28.0,26.9,13.5,17.2,75.0,7.3,POINT (-122.0439 47.1265)
53053001900,Pierce,10.7,34.6,37.3,11.0,16.2,69.0,5.0,POINT (-122.3262 47.1482)
53053002000,Pierce,6.1,24.0,25.9,7.8,11.6,66.4,5.5,POINT (-122.1934 47.1799)
53053002100,Pierce,8.4,36.4,32.1,13.4,19.9,72.6,9.8,POINT (-122.2290 47.1871)
53053002200,Pierce,8.4,25.9,22.3,9.4,16.3,62.9,7.8,POINT (-122.1884 47.0315)
53053002300,Pierce,7.1,21.7,24.2,5.4,9.5,63.2,3.4,POINT (-121.9931 46.9967)
53053002400,Pierce,10.3,28.6,28.8,10.7,15.2,64.2,11.4,POINT (-121.9331 47.1139)
53053002500,Pierce,8.9,28.7,29.4,16.9,18.9,69.1,7.6,POINT (-122.1447 47.0741)
53053002600,Pierce,9.1,26.3,24.0,8.9,11.1,70.5,2.8,POINT (-121.9314 46.9170)
53053002700,Pierce,11.5,32.0,30.8,12.5,17.0,68.0,5.3,POINT (-122.0498 47.0555)
53053002800,Pierce,8.2,18.5,27.7,4.7,12.5,72.3,2.8,POINT (-122.1109 47.0120)
53053002900,Pierce,7.7,38.3,30.8,13.3,20.4,67.3,10.0,POINT (-122.2634 47.1728)
53053003000,Pierce,8.6,19.7,21.8,6.4,8.6,67.0,2.8,POINT (-122.2692 46.9777)
53053003100,Pierce,8.5,32.2,27.3,11.1,19.4,69.8,11.7,POINT (-122.3052 47.1277)
53053003200,Pierce,9.3,28.0,24.1,8.9,17.2,71.6,9.0,POINT (-122.2106 46.9145)
53053003300,Pierce,6.0,28.4,17.1,10.6,13.9,67.7,2.8,POINT (-122.1675 47.0443)
53053003400,Pierce,13.4,31.1,33.1,10.2,14.4,70.3,8.6,POINT (-121.9470 46.9034)
53053003500,Pierce,17.1,45.2,46.1,19.1,31.4,71.4,16.4,POINT (-122.2183 47.1759)
53053003600,Pierce,11.8,32.1,32.1,11.9,21.5,66.2,10.8,POINT (-122.0986 47.1095)
53053003700,Pierce,15.2,46.3,43.7,18.6,29.8,75.0,17.2,POINT (-122.2251 46.9612)
53053003800,Pierce,5.6,17.0,22.9,3.9,7.1,64.0,2.8,POINT (-122.1623 47.0373)
53053003900,Pierce,6.9,34.7,24.4,11.5,18.6,70.6,9.7,POINT (-122.0070 46.9774)
53053004000,Pierce,13.1,34.4,34.1,14.8,21.6,69.6,11.3,POINT (-122.0681 47.0344)
53053004100,Pierce,12.4,27.9,34.6,10.3,19.6,72.6,11.4,POINT (-122.1166 46.9468)
53053004200,Pierce,13.8,44.5,41.3,18.0,27.7,74.0,14.1,POINT (-122.1194 46.9854)
53053004300,Pierce,9.7,32.4,28.7,9.9,19.9,69.1,13.5,POINT (-122.0224 47.1242)
53053004400,Pierce,6.4,21.9,21.7,8.9,13.7,67.8,2.9,POINT (-122.0523 46.9963)
53053004500,Pierce,7.5,28.0,21.0,8.2,14.7,64.1,10.7,POINT (-122.0797 47.1724)
53053004600,Pierce,13.5,30.9,32.6,7.6,14.5,72.7,2.8,POINT (-122.0581 46.9345)
53053004700,Pierce,11.6,27.5,33.4,9.3,16.6,69.8,3.0,POINT (-121.9812 46.9215)
53053004800,Pierce,7.6,30.9,26.0,12.5,18.5,68.2,4.4,POINT (-122.1759 47.0450)
53053004900,Pierce,9.8,30.7,33.7,12.5,22.6,71.6,8.3,POINT (-122.1777 46.9071)
53053005000,Pierce,10.7,33.7,28.3,11.5,18.3,73.5,2.8,POINT (-122.3216 47.1610)
53053005100,Pierce,13.5,33.7,31.8,15.3,25.0,72.6,14.4,POINT (-121.9575 47.0324)
53053005200,Pierce,15.6,44.3,40.1,18.5,31.6,68.6,15.8,POINT (-122.1587 47.0085)
53053005300,Pierce,9.7,21.3,27.5,3.6,10.1,71.9,2.8,POINT (-122.1448 47.0636)
53053005400,Pierce,14.6,33.6,40.4,14.9,19.6,79.4,5.5,POINT (-122.3226 46.9406)
53053005500,Pierce,8.2,21.7,24.2,6.8,12.1,66.9,5.8,POINT (-121.9617 47.0729)
53053005600,Pierce,9.5,21.7,26.5,3.6,10.0,66.2,2.8,POINT (-122.2456 46.9219)
53053005700,Pierce,13.7,34.1,38.6,12.6,25.7,70.0,10.4,POINT (-122.0065 47.0011)
53053005800,Pierce,12.2,33.4,30.9,11.7,19.4,73.3,2.9,POINT (-121.9772 46.9708)
53053005900,Pierce,10.5,35.0,31.0,15.4,22.0,68.1,12.4,POINT (-121.9536 46.9065)
53053006000,Pierce,10.7,30.8,31.6,10.0,15.8,68.1,9.0,POINT (-122.0665 47.0582)
53053006100,Pierce,1.6,18.6,14.5,3.6,7.1,67.7,2.8,POINT (-122.0172 47.0003)
53053006200,Pierce,3.8,25.6,15.9,8.6,13.5,62.9,8.3,POINT (-122.3104 46.9400)
53053006300,Pierce,9.5,21.1,29.8,5.8,9.7,68.3,2.8,POINT (-121.9885 47.0087)
53053006400,Pierce,10.3,34.3,26.6,10.9,17.8,74.1,5.7,POINT (-122.1231 47.1165)
53053006500,Pierce,13.2,37.4,34.1,14.0,22.2,71.7,13.0,POINT (-122.2780 47.0616)
53053006600,Pierce,11.3,39.1,30.0,13.7,19.9,69.9,7.7,POINT (-122.0152 47.1422)
53053006700,Pierce,12.3,31.4,33.1,13.3,15.9,75.9,3.6,POINT (-122.1435 47.0869)
53053006800,Pierce,5.4,23.2,20.2,6.7,13.0,69.2,4.9,POINT (-121.9784 47.1793)
53053006900,Pierce,11.6,33.8,36.8,9.9,18.5,71.4,8.0,POINT (-122.1813 47.0833)
53053007000,Pierce,8.3,20.3,25.2,7.2,15.6,64.1,10.5,POINT (-122.0998 47.0754)
53053007100,Pierce,16.4,41.6,38.1,16.1,26.5,72.4,11.3,POINT (-122.2073 47.0083)
53053007200,Pierce,14.3,34.5,32.5,15.7,18.7,68.4,16.4,POINT (-122.1004 47.0121)
53053007300,Pierce,10.4,27.1,29.1,9.7,16.5,70.9,3.7,POINT (-122.2246 47.0184)
53053007400,Pierce,14.7,41.2,40.4,15.2,28.1,70.7,14.4,POINT (-122.1174 47.1183)
53053007500,Pierce,8.1,23.2,26.6,6.8,10.1,66.6,4.1,POINT (-122.1827 46.9103)
53053007600,Pierce,8.9,28.6,26.9,6.2,9.2,70.1,2.8,POINT (-122.0279 47.1555)
53053007700,Pierce,13.1,41.4,37.7,19.6,27.8,72.0,12.6,POINT (-121.9547 46.9870)
53053007800,Pierce,16.6,48.8,43.4,21.9,36.6,71.1,18.3,POINT (-121.9455 46.9130)
53053007900,Pierce,12.6,36.6,34.8,12.4,16.9,71.1,7.7,POINT (-122.3264 46.9637)
53053008000,Pierce,9.9,37.4,28.0,11.4,18.7,68.5,9.6,POINT (-122.1864 47.0201)
53053008100,Pierce,8.5,34.5,32.1,12.1,21.6,66.4,12.8,POINT (-122.0113 47.0517)
53053008200,Pierce,13.1,40.9,35.7,10.0,18.2,69.3,3.9,POINT (-122.1695 47.1427)
53053008300,Pierce,10.7,30.8,28.2,9.2,14.6,72.3,2.8,POINT (-122.2707 47.0190)
53053008400,Pierce,9.2,27.6,28.1,10.5,9.1,71.6,3.9,POINT (-122.0735 46.9043)
53053008500,Pierce,7.8,22.8,23.1,5.9,11.6,61.9,2.8,POINT (-122.0365 46.9093)
53053008600,Pierce,14.3,35.3,40.2,14.8,19.4,73.2,6.7,POINT (-122.2506 47.0517)
53053008700,Pierce,9.3,31.0,29.1,12.4,21.4,69.8,6.7,POINT (-122.2568 47.0519)
53053008800,Pierce,9.3,42.9,31.4,20.1,30.2,69.0,17.4,POINT (-122.0102 47.0216)
